oracID,tipo,palabra,palNum,pred,logit_pred,nCompletadas
159,2,si,4,0.02702702702702703,-1.5563025007672873,37.0
159,2,los,5,0.0,-1.863322860120456,37.0
159,2,cría,6,0.0,-1.863322860120456,37.0
159,2,él,7,0.24324324324324326,-0.49291552190289434,37.0
159,2,solo,8,0.0,-1.863322860120456,37.0
159,2,fallará,9,0.0,-1.863322860120456,37.0
160,2,Se,0,,,
160,2,negó,1,0.0,-1.8260748027008264,34.0
160,2,argumentando,2,0.0,-1.8260748027008264,34.0
160,2,que,3,0.9117647058823529,1.01424043911461,34.0
160,2,no,4,0.20588235294117646,-0.5862657241447304,34.0
160,2,se,5,0.029411764705882353,-1.5185139398778875,34.0
160,2,convida,6,0.0,-1.8260748027008264,34.0
160,2,lo,7,0.2647058823529412,-0.44369749923271273,34.0
160,2,que,8,0.7941176470588235,0.5862657241447303,34.0
160,2,fue,9,0.0,-1.8260748027008264,34.0
160,2,regalado,10,0.5588235294117647,0.10266234189714778,34.0
161,2,José,0,,,
161,2,lo,1,0.0,-1.8864907251724818,39.0
161,2,convenció,2,0.0,-1.8864907251724818,39.0
161,2,diciéndole:,3,0.0,-1.8864907251724818,39.0
161,2,La,4,0.02564102564102564,-1.5797835966168101,39.0
161,2,mosca,5,0.0,-1.8864907251724818,39.0
161,2,muere,6,0.0,-1.8864907251724818,39.0
161,2,en,7,0.23076923076923078,-0.5228787452803375,39.0
161,2,la,8,0.4358974358974359,-0.11197375944393231,39.0
161,2,tela,9,0.0,-1.8864907251724818,39.0
161,2,de,10,0.8205128205128205,0.660051938305649,39.0
161,2,la,11,0.5641025641025641,0.11197375944393234,39.0
161,2,araña,12,0.8205128205128205,0.660051938305649,39.0
162,2,Para,0,,,
