id_orac,id_orac_online,tipo_orac,palabra,palNum,pred,logit_pred,nCompletadas
190,127,2,gramática.,6,0.111111111111111,-1.03972077083992,18
191,,2,El,0,0.0555555555555556,-1.41660667202811,18
191,,2,político,1,0.0,-1.7776740307447099,18
191,,2,no,2,0.0,-1.7776740307447099,18
191,,2,reaccionó,3,0.0,-1.7776740307447099,18
191,,2,ante,4,0.38888888888888895,-0.225992561871529,18
191,,2,las,5,0.0555555555555556,-1.41660667202811,18
191,,2,preguntas,6,0.0,-1.7776740307447099,18
191,,2,de,7,0.833333333333333,0.8047189562170501,18
191,,2,los,8,0.555555555555556,0.111571775657105,18
191,,2,periodistas.,9,0.833333333333333,0.8047189562170501,18
192,,2,La,0,0.166666666666667,-0.8047189562170501,18
192,,2,ventana,1,0.0,-1.7776740307447099,18
192,,2,del,2,0.0555555555555556,-1.41660667202811,18
192,,2,salón,3,0.0,-1.7776740307447099,18
192,,2,ha,4,0.0,-1.7776740307447099,18
192,,2,estado,5,0.0,-1.7776740307447099,18
192,,2,trabada,6,0.0,-1.7776740307447099,18
192,,2,durante,7,0.111111111111111,-1.03972077083992,18
192,,2,varios,8,0.0,-1.7776740307447099,18
192,,2,días.,9,0.7222222222222221,0.47775572251371795,18
193,,2,Tal,0,0.0,-1.7776740307447099,18
193,,2,vez,1,0.277777777777778,-0.47775572251371795,18
193,,2,pronto,2,0.0,-1.7776740307447099,18
193,,2,se,3,0.222222222222222,-0.6263814842476839,18
193,,2,puedan,4,0.0,-1.7776740307447099,18
193,,2,comprar,5,0.0,-1.7776740307447099,18
193,,2,huevos,6,0.0,-1.7776740307447099,18
193,,2,de,7,0.111111111111111,-1.03972077083992,18
193,,2,pascua.,8,0.166666666666667,-0.8047189562170501,18
194,,2,La,0,0.166666666666667,-0.8047189562170501,18
194,,2,pequeña,1,0.0,-1.7776740307447099,18
194,,2,empresa,2,0.0,-1.7776740307447099,18
194,,2,no,3,0.0,-1.7776740307447099,18
194,,2,podía,4,0.0,-1.7776740307447099,18
194,,2,permitirse,5,0.0,-1.7776740307447099,18
194,,2,la,6,0.0,-1.7776740307447099,18
194,,2,costosa,7,0.0,-1.7776740307447099,18
194,,2,máquina.,8,0.0,-1.7776740307447099,18
195,,2,El,0,0.111111111111111,-1.03972077083992,18
195,,2,obispo,1,0.0,-1.7776740307447099,18
195,,2,apareció,2,0.0,-1.7776740307447099,18
195,,2,con,3,0.111111111111111,-1.03972077083992,18
195,,2,su,4,0.111111111111111,-1.03972077083992,18
195,,2,nuevo,5,0.0,-1.7776740307447099,18
195,,2,secretario,6,0.0,-1.7776740307447099,18
195,,2,en,7,0.5,0.0,18
195,,2,la,8,0.7777777777777779,0.6263814842476839,18
195,,2,conferencia.,9,0.0,-1.7776740307447099,18
196,128,2,El,0,0.111111111111111,-1.03972077083992,18
196,128,2,destino,1,0.0,-1.7776740307447099,18
196,128,2,volvió,2,0.0,-1.7776740307447099,18
196,128,2,a,3,0.833333333333333,0.8047189562170501,18
196,128,2,unir,4,0.0,-1.7776740307447099,18
196,128,2,a,5,0.666666666666667,0.346573590279973,18
196,128,2,los,6,0.5,0.0,18
196,128,2,amigos.,7,0.277777777777778,-0.47775572251371795,18
197,129,2,En,0,0.166666666666667,-0.8047189562170501,18
197,129,2,el,1,0.222222222222222,-0.6263814842476839,18
197,129,2,tribunal,2,0.0,-1.7776740307447099,18
197,129,2,la,3,0.0,-1.7776740307447099,18
197,129,2,votación,4,0.0,-1.7776740307447099,18
197,129,2,fue,5,0.944444444444444,1.41660667202811,18
197,129,2,reñida.,6,0.0,-1.7776740307447099,18
198,,2,La,0,0.111111111111111,-1.03972077083992,18
198,,2,cumbre,1,0.0,-1.7776740307447099,18
198,,2,de,2,0,0,18
198,,2,científicos,3,0,0,18
198,,2,duró,4,0,0,18
198,,2,este,5,0,0,18
198,,2,año,6,0,0,18
198,,2,cuatro,7,0,0,18
198,,2,días.,8,0,0,18
